ID,선수명,데뷔년도,생년월일,팀명,연도,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA,경기(주루),도루시도(주루),도루허용(주루),도루실패(주루),도루성공률(주루),주루사(주루),견제사(주루),포지션(수비),경기(수비),선발경기(수비),수비이닝(수비),실책(수비),견제사(수비),자살(수비),보살(수비),병살(수비),포일(수비),도루허용(수비),도루실패(수비),수비율(수비),도루저지율(수비),연봉,WAR,FA여부,뉴스개수(연도별정규화),뉴스개수(누적정규화),수상횟수,누적타석,포지션 엔트로피
62947,나성범,2012.0,1989-10-03,NC,2014,0.329,123,536,477,88,157,28,5,30,285,101,1,1,42,2,15,128,4,0.597,0.4,0.997,42,0.39,0.333,63,91,102,0.89,12,0.33,3.86,0.268,104.8,0.329,123,19,14,5,73.7,3,1,중견수,121.0,119.0,1029.6666666666667,3.0,0.0,274.0,4.0,1.0,0.0,0.0,0.0,0.9891531239883458,0.0,"7,500",6.383,0,0.270160265,0.518405319,1.0,994,0.0
62947,나성범,2012.0,1989-10-03,NC,2015,0.326,144,622,564,112,184,34,5,28,312,135,3,8,32,1,15,127,9,0.553,0.373,0.926,57,0.367,0.5,67,126,135,0.93,22,0.25,3.65,0.227,111.8,0.306,144,27,23,4,85.2,4,1,우익수,143.0,141.0,1201.3333333333333,6.0,0.0,271.0,12.0,4.0,0.0,0.0,0.0,0.9791573251942286,0.0,"30,000",5.739,0,0.226097867,0.744503186,1.0,1616,0.0
62947,나성범,2012.0,1989-10-03,NC,2016,0.309,144,653,572,116,177,37,2,22,284,113,1,4,67,2,9,136,4,0.497,0.388,0.885,56,0.32,0.0,61,132,131,1.01,15,0.49,3.79,0.187,107.4,0.299,144,11,7,4,63.6,4,1,우익수,142.0,139.0,1206.3333333333333,8.0,0.0,243.0,4.0,1.0,0.0,0.0,0.0,0.969,0.0,"30,000",4.857,0,0.484573503,1.229076689,0.0,2269,0.0
62947,나성범,2012.0,1989-10-03,NC,2017,0.347,125,561,498,103,173,42,2,24,291,99,0,3,48,10,12,116,8,0.584,0.415,0.999,53,0.345,0.0,68,113,99,1.14,16,0.41,3.73,0.237,107.7,0.333,125,24,17,7,70.8,3,2,우익수,124.0,124.0,1059.6666666666667,8.0,0.0,245.0,9.0,2.0,0.0,0.0,0.0,0.9692340358603334,0.0,"35,000",6.648,0,0.246474555,1.475551244,0.0,2830,0.0
62947,나성범,2012.0,1989-10-03,NC,2018,0.318,144,620,556,110,177,36,3,23,288,91,0,5,44,4,15,131,11,0.518,0.381,0.899,53,0.319,0.0,62,146,107,1.36,12,0.34,3.74,0.200,104.0,0.301,144,17,15,2,88.2,3,2,우익수,142.0,142.0,1220.0,3.0,0.0,288.0,9.0,2.0,0.0,0.0,0.0,0.99,0.0,"43,000",5.429,0,0.132376396,1.60792764,0.0,3450,0.0
62947,나성범,2012.0,1989-10-03,NC,2019,0.366,23,106,93,19,34,12,1,4,60,14,0,0,12,0,1,26,2,0.645,0.443,1.088,12,0.28,0.0,17,13,20,0.65,3,0.46,3.95,0.280,22.1,0.361,23,3,2,1,66.7,4,0,중견수,24.0,23.0,201.66666666666669,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"43,000",1.506,0,0.33809099,1.94601863,0.0,3556,0.0
62947,나성범,2012.0,1989-10-03,NC,2020,0.324,130,584,525,115,170,37,2,34,313,112,0,1,49,2,9,148,6,0.596,0.39,0.986,53,0.338,1.0,73,102,106,0.96,20,0.33,3.82,0.272,111.0,0.325,130,4,3,1,75.0,2,0,우익수,50.0,45.0,379.6666666666667,0.0,0.0,87.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,"50,000",4.929,0,0.547008547,2.493027177,0.0,4140,0.0
79334,장영석,2009.0,1990-05-14,우리/히어로즈/넥센/키움,2009,0.182,16,38,33,2,6,0,0,2,12,4,0,0,3,0,2,14,1,0.364,0.289,0.653,1,0.0,0.0,2,6,7,0.86,0,0.21,3.79,0.182,3.7,0.221,16,0,0,0,0.0,0,0,1루수,10.0,7.0,58.66666666666666,1.0,0.0,57.0,6.0,8.0,0.0,0.0,0.0,0.984,0.0,"2,000",-0.071,0,0.00748663102,0.00748663102,0.0,38,0.0
79334,장영석,2009.0,1990-05-14,우리/히어로즈/넥센/키움,2010,0.232,64,163,138,16,32,6,0,5,53,19,3,1,12,1,9,45,3,0.384,0.331,0.715,7,0.265,0.167,11,31,31,1.00,0,0.27,3.78,0.152,18.6,0.245,64,0,0,0,0.0,0,0,1루수,67.0,33.0,316.6666666666667,3.0,0.0,217.0,31.0,26.0,0.0,0.0,0.0,0.9782999999999998,0.0,2400,0.166,0,0.0241809672,0.0316675982,0.0,201,1.302082416611873
79334,장영석,2009.0,1990-05-14,우리/히어로즈/넥센/키움,2011,0.179,35,89,78,7,14,2,1,0,18,7,1,1,5,0,4,22,2,0.231,0.261,0.492,2,0.095,0.111,3,21,22,0.95,0,0.23,3.78,0.051,4.8,0.175,35,0,0,0,0.0,0,0,3루수,38.0,20.0,186.0,4.0,0.0,78.0,41.0,15.0,0.0,0.0,0.0,0.9516774193548388,0.0,"3,800",-0.33,0,0.0212514758,0.052919074,0.0,290,1.1751291490483589
79334,장영석,2009.0,1990-05-14,우리/히어로즈/넥센/키움,2012,0.000,7,13,12,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0.000,0.077,0.077,0,0.0,0.0,0,5,4,1.25,0,0.33,3.54,0.000,-1.1,0.035,7,0,0,0,0.0,0,0,3루수,5.0,2.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,"3,300",-0.221,0,0.010139417,0.063058491,0.0,303,0.0
79334,장영석,2009.0,1990-05-14,우리/히어로즈/넥센/키움,2015,0.125,6,8,8,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.125,0.125,0.25,0,0.0,0.0,0,3,2,1.50,0,0.00,3.25,0.000,-0.5,0.088,6,0,0,0,0.0,0,0,3루수,6.0,1.0,22.0,1.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.909,0.0,"3,300",-0.104,0,0.00526976161,0.0683282526,0.0,311,0.0
79334,장영석,2009.0,1990-05-14,우리/히어로즈/넥센/키움,2016,0.192,23,33,26,6,5,2,0,0,7,3,0,0,7,0,0,10,1,0.269,0.364,0.633,1,0.182,0.0,2,6,5,1.20,0,0.70,4.79,0.077,2.7,0.231,23,1,0,1,0.0,1,1,1루수,16.0,6.0,57.0,3.0,0.0,35.0,7.0,4.0,0.0,0.0,0.0,0.915421052631579,0.0,"3,300",-0.079,0,0.0108892922,0.0792175448,0.0,344,0.9348490242345946
79334,장영석,2009.0,1990-05-14,우리/히어로즈/넥센/키움,2017,0.269,60,212,186,30,50,14,0,12,100,38,0,0,17,0,9,50,4,0.538,0.358,0.896,12,0.288,0.5,26,46,40,1.15,3,0.34,4.26,0.269,34.1,0.296,60,0,0,0,0.0,2,0,1루수,61.0,47.0,399.6666666666667,9.0,0.0,268.0,38.0,25.0,0.0,0.0,0.0,0.9536638865721434,0.0,"3,600",0.818,0,0.0852237891,0.164441334,0.0,556,0.8940682700537278
79334,장영석,2009.0,1990-05-14,우리/히어로즈/넥센/키움,2018,0.224,93,221,196,24,44,15,0,7,80,25,0,0,23,0,2,61,2,0.408,0.312,0.72,9,0.232,0.059,22,44,47,0.94,2,0.38,4.37,0.184,25.7,0.242,93,1,1,0,100.0,0,0,1루수,81.0,41.0,417.3333333333333,2.0,0.0,257.0,43.0,32.0,0.0,0.0,0.0,0.9882843450479234,0.0,"6,000",0.208,0,0.0202020202,0.184643354,0.0,777,0.9622306300958549
79334,장영석,2009.0,1990-05-14,우리/히어로즈/넥센/키움,2019,0.247,119,413,372,41,92,15,0,7,128,62,0,5,27,0,9,77,14,0.344,0.31,0.654,22,0.287,0.143,22,103,105,0.98,6,0.35,4.04,0.097,39.0,0.226,119,0,0,0,0.0,2,0,3루수,107.0,83.0,732.3333333333334,10.0,0.0,210.0,132.0,23.0,0.0,0.0,0.0,0.964066909421939,0.0,"6,000",0.838,0,0.0553077609,0.239951115,0.0,1190,0.8836162585236178
79334,장영석,2009.0,1990-05-14,KIA,2020,0.129,11,37,31,1,4,0,0,0,4,2,0,1,4,0,1,7,3,0.129,0.243,0.372,0,0.125,0.0,0,10,11,0.91,1,0.57,3.24,0.000,0.5,0.142,11,0,0,0,0.0,0,0,3루수,14.0,10.0,84.0,3.0,0.0,29.0,11.0,3.0,0.0,0.0,0.0,0.8970238095238094,0.0,"7,500",-0.551,0,0.0700854701,0.310036585,0.0,1227,0.8926230133850986
75244,이호성,2005.0,1986-08-15,두산,2006,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.0,0.0,0,0.0,0.0,0,0,0,-,0,0.00,4.0,0.000,-0.1,0.0,1,0,0,0,0.0,0,0,수비기록없음,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,000",0.005,0,0.00141643059,0.00141643059,0.0,1,0.0
69100,구본혁,2019.0,1997-01-11,LG,2019,0.176,57,95,85,10,15,1,0,1,19,6,1,1,6,0,2,17,0,0.224,0.245,0.469,3,0.133,0.0,2,24,30,0.80,2,0.35,3.64,0.047,5.4,0.166,57,3,2,1,66.7,0,0,3루수,64.0,25.0,273.3333333333333,1.0,0.0,24.0,78.0,10.0,0.0,0.0,0.0,0.9935024390243902,0.0,"2,700",0.011,0,0.0749330955,0.0749330955,0.0,95,1.2265218728365088
69100,구본혁,2019.0,1997-01-11,LG,2020,0.163,125,98,86,20,14,0,1,1,19,7,3,0,7,0,2,18,2,0.221,0.242,0.463,3,0.208,0.0,2,28,26,1.08,0,0.39,3.56,0.058,4.3,0.164,125,0,0,0,0.0,1,1,3루수,141.0,17.0,381.3333333333333,5.0,0.0,41.0,113.0,23.0,0.0,0.0,0.0,0.9642692307692308,0.0,"4,000",-0.093,0,0.0512820513,0.126215147,0.0,193,1.5642813437106673
71150,김재학,1996.0,1978-02-18,LG,2002,0.154,12,14,13,1,2,0,0,0,2,1,0,0,0,0,1,3,1,0.154,0.214,0.368,0,0.25,0.125,0,4,4,1.00,0,0.00,3.36,0.000,0.0,0.135,12,0,0,0,0.0,0,0,우익수,4.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,"2,100",-0.11,0,0.0,0.0,0.0,14,0.0
71150,김재학,1996.0,1978-02-18,LG,2003,0.000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000,0.0,0.0,0,0.0,0.0,0,1,0,-,0,-,5.0,0.000,-0.5,0.0,2,0,0,0,0.0,0,0,우익수,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,300",-0.024,0,0.0,0.0,0.0,15,0.0
71150,김재학,1996.0,1978-02-18,LG,2004,0.000,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.000,0.0,0.0,0,0.0,0.0,0,2,0,-,0,0.00,3.83,0.000,-0.9,0.0,4,0,0,0,0.0,0,0,우익수,3.0,2.0,12.333333333333334,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,"2,400",-0.141,0,0.0,0.0,0.0,21,0.0
62967,마낙길,2012.0,1989-06-22,NC,2013,0.310,24,31,29,5,9,1,0,0,10,0,1,0,1,0,0,5,0,0.345,0.333,0.678,2,0.25,0.0,1,5,10,0.50,0,0.20,2.9,0.034,3.0,0.236,24,4,2,2,50.0,0,0,중견수,18.0,5.0,64.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"2,600",0.004,0,0.0121250798,0.0121250798,0.0,31,0.0
62967,마낙길,2012.0,1989-06-22,NC,2014,0.000,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.5,0.5,0,0.0,0.0,0,0,1,0.00,0,-,3.5,0.000,0.3,0.225,2,0,0,0,0.0,0,0,좌익수,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"2,600",0.012,0,0.000254388196,0.012379468,0.0,33,0.0
67063,문상인,2017.0,1998-01-31,KT,2020,0.000,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.0,0.0,0,0.0,0.0,0,0,1,0.00,0,0.00,3.0,0.000,-0.2,0.0,3,0,0,0,0.0,0,0,포수,3.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"2,800",-0.045,0,0.0,0.0,0.0,2,0.0
73209,나주환,2003.0,1984-06-14,두산,2003,0.152,96,118,99,21,15,1,2,0,20,3,4,0,12,0,3,29,5,0.202,0.263,0.465,3,0.0,0.0,3,32,23,1.39,0,0.41,4.01,0.051,4.6,0.169,96,1,1,0,100.0,0,0,유격수,85.0,26.0,323.6666666666667,10.0,0.0,67.0,103.0,28.0,0.0,0.0,0.0,0.9444026776519054,0.0,"1,700",-0.377,0,0.0,0.0,0.0,118,1.3273186703425943
73209,나주환,2003.0,1984-06-14,두산,2004,0.305,64,63,59,14,18,6,0,1,27,9,0,1,3,0,0,13,0,0.458,0.333,0.791,3,0.313,1.0,7,13,16,0.81,0,0.23,3.83,0.153,8.7,0.264,64,2,1,1,50.0,0,0,유격수,55.0,13.0,173.66666666666669,1.0,0.0,27.0,47.0,8.0,0.0,0.0,0.0,0.9885297504798464,0.0,"2,600",0.47,0,0.0145985401,0.0145985401,0.0,181,1.310179359950565
73209,나주환,2003.0,1984-06-14,두산,2005,0.270,99,200,174,21,47,9,0,1,59,19,10,2,10,0,4,36,5,0.339,0.321,0.66,8,0.268,1.0,10,43,50,0.86,0,0.28,3.37,0.069,19.2,0.229,99,11,8,3,72.7,0,0,2루수,116.0,42.0,495.6666666666666,4.0,0.0,100.0,120.0,30.0,0.0,1.0,1.0,0.975527908540686,0.7061197041022192,"3,300",0.451,0,0.0308370044,0.0454355445,0.0,381,1.2839120274685971
73209,나주환,2003.0,1984-06-14,두산,2006,0.232,114,271,233,20,54,8,2,3,75,30,10,4,18,2,6,37,4,0.322,0.299,0.621,9,0.231,0.0,13,71,75,0.95,0,0.49,3.46,0.090,22.8,0.215,114,9,2,7,22.2,0,0,3루수,119.0,78.0,717.6666666666666,13.0,0.0,68.0,162.0,9.0,0.0,0.0,0.0,0.9466999535531816,0.0,"5,300",0.289,0,0.0212464589,0.0666820034,0.0,652,0.5647893083350175
73209,나주환,2003.0,1984-06-14,SK,2007,0.243,117,331,284,30,69,13,2,2,92,27,15,6,22,0,4,42,6,0.324,0.301,0.625,15,0.215,0.0,17,78,101,0.77,0,0.52,3.52,0.081,29.3,0.216,117,7,3,4,42.9,0,0,유격수,118.0,84.0,823.6666666666666,15.0,0.0,149.0,300.0,69.0,0.0,0.0,0.0,0.966151760420882,0.0,"5,300",0.573,0,0.0904522613,0.157134265,0.0,983,0.248276892325477
73209,나주환,2003.0,1984-06-14,SK,2008,0.247,118,413,361,43,89,16,3,3,120,46,13,7,26,0,6,64,12,0.332,0.303,0.635,20,0.267,0.0,22,108,107,1.01,0,0.41,3.53,0.086,37.9,0.219,118,19,14,5,73.7,0,0,유격수,118.0,104.0,951.6666666666666,17.0,0.0,171.0,342.0,74.0,0.0,0.0,0.0,0.968,0.0,"8,700",1.186,0,0.156161806,0.313296071,0.0,1396,0.0
73209,나주환,2003.0,1984-06-14,SK,2009,0.288,118,454,382,60,110,13,0,15,168,65,20,4,41,0,7,74,8,0.440,0.364,0.804,27,0.262,0.0,28,102,100,1.02,0,0.55,3.89,0.152,63.4,0.274,118,30,21,9,70.0,0,0,유격수,118.0,109.0,989.3333333333334,15.0,0.0,153.0,327.0,78.0,0.0,0.0,0.0,0.97,0.0,"12,000",2.694,0,0.223529412,0.536825483,0.0,1850,0.0
73209,나주환,2003.0,1984-06-14,SK,2010,0.269,100,353,305,49,82,13,2,7,120,42,16,2,25,0,5,74,3,0.393,0.332,0.725,17,0.264,0.0,22,76,75,1.01,0,0.34,3.85,0.125,41.9,0.248,100,20,14,6,70.0,0,0,유격수,101.0,86.0,752.0,13.0,0.0,124.0,231.0,63.0,0.0,0.0,0.0,0.9637872340425532,0.0,"17,000",1.646,0,0.0639625585,0.600788041,0.0,2203,0.1485494904303482
73209,나주환,2003.0,1984-06-14,SK,2013,0.087,15,24,23,0,2,0,0,0,2,0,1,0,0,0,0,8,0,0.087,0.087,0.174,0,0.0,0.0,0,10,3,3.33,0,0.00,3.29,0.000,-0.9,0.061,15,0,0,0,0.0,0,0,유격수,15.0,8.0,69.66666666666667,3.0,0.0,5.0,18.0,2.0,0.0,0.0,0.0,0.885,0.0,"17,000",-0.362,0,0.0159540523,0.616742093,0.0,2227,0.0
73209,나주환,2003.0,1984-06-14,SK,2014,0.273,127,478,422,64,115,25,0,7,161,51,14,3,36,0,3,101,8,0.382,0.332,0.714,26,0.209,0.5,32,108,101,1.07,4,0.36,3.96,0.109,54.0,0.245,127,13,10,3,76.9,3,0,2루수,127.0,120.0,1036.6666666666667,10.0,0.0,225.0,343.0,93.0,0.0,0.0,0.0,0.983,0.0,"20,000",0.835,0,0.0923429153,0.709085009,0.0,2705,0.0
73209,나주환,2003.0,1984-06-14,SK,2015,0.268,96,273,246,31,66,15,0,5,96,22,12,1,12,0,2,47,9,0.390,0.307,0.697,15,0.179,0.444,20,70,64,1.09,3,0.26,3.94,0.122,25.6,0.236,96,8,3,5,37.5,3,0,2루수,104.0,71.0,644.3333333333334,7.0,0.0,141.0,186.0,44.0,0.0,0.0,0.0,0.9747966890843248,0.0,"27,500",-0.139,1,0.0446675031,0.753752512,0.0,2978,0.8478041968062013
73209,나주환,2003.0,1984-06-14,SK,2016,0.386,24,65,57,13,22,2,0,5,39,12,3,0,2,0,3,6,4,0.684,0.435,1.119,5,0.417,0.333,7,17,12,1.42,1,0.33,3.82,0.298,12.0,0.367,24,4,0,4,0.0,0,0,1루수,21.0,16.0,116.33333333333331,2.0,0.0,76.0,21.0,14.0,0.0,0.0,0.0,0.9406074498567336,0.0,"27,500",0.32,0,0.0154264973,0.769179009,0.0,3043,1.434997989568129
73209,나주환,2003.0,1984-06-14,SK,2017,0.291,122,452,419,69,122,24,1,19,205,65,8,1,19,3,5,85,15,0.489,0.329,0.818,38,0.366,0.2,44,99,114,0.87,8,0.22,3.88,0.198,59.3,0.27,122,3,0,3,0.0,2,0,유격수,157.0,107.0,917.3333333333334,7.0,0.0,218.0,263.0,67.0,0.0,0.0,0.0,0.9826388081395347,0.0,"15,000",1.647,0,0.0582464746,0.827425484,0.0,3495,1.6184916921122532
73209,나주환,2003.0,1984-06-14,SK,2018,0.262,119,420,362,54,95,24,0,12,155,56,13,2,38,0,5,66,2,0.428,0.339,0.767,24,0.322,0.25,36,90,113,0.80,3,0.58,3.9,0.166,53.6,0.26,119,11,5,6,45.5,4,0,유격수,142.0,98.0,885.0,13.0,0.0,178.0,261.0,62.0,0.0,0.0,0.0,0.969805649717514,0.0,"30,000",1.271,0,0.0148856991,0.842311183,0.0,3915,1.4308134501881404
73209,나주환,2003.0,1984-06-14,SK,2019,0.222,94,245,225,14,50,9,0,3,68,20,4,1,12,0,3,54,6,0.302,0.27,0.572,12,0.226,0.385,12,57,65,0.88,4,0.22,3.77,0.080,16.6,0.197,94,3,1,2,33.3,2,2,2루수,89.0,60.0,528.0,1.0,0.0,154.0,170.0,45.0,0.0,0.0,0.0,0.9969772727272728,0.0,"30,000",-0.182,0,0.041926851,0.884238034,0.0,4160,1.0463706788075655
73209,나주환,2003.0,1984-06-14,KIA,2020,0.279,64,222,204,21,57,5,0,6,80,26,4,1,12,0,1,44,6,0.392,0.321,0.713,13,0.28,0.0,11,41,63,0.65,2,0.27,3.98,0.113,24.4,0.242,64,0,0,0,0.0,1,0,3루수,64.0,58.0,500.0,9.0,0.0,47.0,104.0,21.0,0.0,0.0,0.0,0.942798,0.0,"12,000",0.326,0,0.052991453,0.937229487,0.0,4382,0.1946550984855996
79356,박헌도,2009.0,1987-01-01,우리/히어로즈/넥센/키움,2011,0.000,7,11,10,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0.000,0.091,0.091,0,0.0,0.0,0,4,2,2.00,0,0.25,3.91,0.000,-1.0,0.041,7,0,0,0,0.0,0,0,우익수,5.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.0,,-0.222,0,0.0,0.0,0.0,11,0.0
79356,박헌도,2009.0,1987-01-01,우리/히어로즈/넥센/키움,2012,0.176,23,42,34,3,6,0,0,0,6,1,0,1,7,0,0,12,0,0.176,0.31,0.486,1,0.133,0.0,0,8,9,0.89,0,0.58,4.5,0.000,3.1,0.184,23,0,0,0,0.0,0,0,좌익수,14.0,9.0,76.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"2,400",-0.095,0,0.00697084918,0.00697084918,0.0,53,0.0
79356,박헌도,2009.0,1987-01-01,우리/히어로즈/넥센/키움,2013,0.083,9,13,12,0,1,1,0,0,2,0,0,0,1,0,0,6,0,0.167,0.154,0.321,0,0.0,0.167,1,3,2,1.50,0,0.17,4.38,0.083,0.0,0.111,9,0,0,0,0.0,0,0,우익수,4.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,600",-0.146,0,0.0108487556,0.0178196048,0.0,66,0.0
79356,박헌도,2009.0,1987-01-01,우리/히어로즈/넥센/키움,2014,0.245,47,113,94,12,23,2,0,4,37,14,3,3,9,0,4,19,0,0.394,0.327,0.721,3,0.115,0.182,6,21,34,0.62,0,0.47,3.59,0.149,15.2,0.246,47,2,2,0,100.0,1,1,좌익수,43.0,23.0,218.66666666666663,0.0,0.0,44.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,"2,600",0.162,0,0.0681760366,0.0859956414,0.0,179,0.0
79356,박헌도,2009.0,1987-01-01,우리/히어로즈/넥센/키움,2015,0.248,108,267,218,31,54,13,0,8,91,42,3,2,37,0,7,52,6,0.417,0.371,0.788,10,0.333,0.286,21,62,52,1.19,5,0.71,4.25,0.170,35.2,0.271,108,2,0,2,0.0,5,0,좌익수,74.0,45.0,426.6666666666667,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"2,600",0.784,0,0.0456712673,0.131666909,0.0,446,0.0
79356,박헌도,2009.0,1987-01-01,롯데,2016,0.261,37,82,69,9,18,7,0,3,34,11,0,0,10,0,3,25,1,0.493,0.378,0.871,4,0.261,0.235,10,15,11,1.36,0,0.40,4.07,0.232,12.8,0.293,37,1,1,0,100.0,0,0,좌익수,18.0,10.0,83.33333333333333,0.0,0.0,21.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,"8,000",0.267,0,0.0308529946,0.162519903,0.0,528,0.1638605128691584
79356,박헌도,2009.0,1987-01-01,롯데,2017,0.257,56,130,113,19,29,4,0,4,45,13,0,0,14,0,3,27,3,0.398,0.354,0.752,5,0.24,0.188,8,25,32,0.78,1,0.52,4.14,0.142,16.0,0.259,56,0,0,0,0.0,0,0,좌익수,35.0,30.0,207.0,2.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.9513816425120772,0.0,"5,600",0.157,0,0.0760269773,0.238546881,0.0,658,0.0
79356,박헌도,2009.0,1987-01-01,롯데,2018,0.115,15,31,26,1,3,1,0,0,4,0,0,0,5,0,0,10,1,0.154,0.258,0.412,0,0.0,0.111,1,6,7,0.86,0,0.50,4.81,0.038,0.9,0.155,15,0,0,0,0.0,0,0,좌익수,1.0,1.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7200,-0.281,0,0.00850611377,0.247052994,0.0,689,0.0
73213,손시헌,2003.0,1980-10-19,두산,2003,0.220,59,154,141,16,31,4,0,1,38,6,6,0,6,0,1,23,10,0.270,0.257,0.527,5,0.175,0.0,5,48,39,1.23,0,0.26,3.29,0.050,6.5,0.183,59,2,2,0,100.0,0,0,유격수,60.0,51.0,411.3333333333333,7.0,0.0,82.0,134.0,32.0,0.0,0.0,0.0,0.968042949756888,0.0,"1,700",-0.362,0,0.00200803213,0.00200803213,0.0,154,0.2025023323137839
73213,손시헌,2003.0,1980-10-19,두산,2004,0.231,122,395,347,45,80,20,2,2,110,39,6,6,30,1,6,56,9,0.317,0.298,0.615,17,0.225,0.0,24,125,92,1.36,0,0.54,3.79,0.086,33.5,0.213,122,2,0,2,0.0,0,0,유격수,122.0,117.0,978.6666666666666,13.0,0.0,199.0,364.0,90.0,0.0,0.0,0.0,0.977,0.0,"2,700",0.523,0,0.0948905109,0.096898543,0.0,549,0.0
73213,손시헌,2003.0,1980-10-19,두산,2005,0.276,126,480,416,59,115,18,5,4,155,60,6,6,48,0,4,59,7,0.373,0.352,0.725,27,0.299,0.0,27,138,110,1.25,0,0.81,3.65,0.096,56.7,0.252,126,7,2,5,28.6,0,0,유격수,126.0,125.0,1073.0,14.0,0.0,193.0,390.0,109.0,0.0,0.0,0.0,0.977,0.0,"6,000",2.896,0,0.18061674,0.277515283,1.0,1029,0.0
73213,손시헌,2003.0,1980-10-19,두산,2006,0.267,126,462,404,29,108,16,4,2,138,34,11,2,35,1,10,48,5,0.342,0.339,0.681,24,0.286,0.0,22,144,106,1.36,0,0.73,3.65,0.074,48.5,0.238,126,5,2,3,40.0,0,0,유격수,126.0,125.0,1076.6666666666667,15.0,0.0,210.0,348.0,78.0,0.0,0.0,0.0,0.974,0.0,"13,000",2.589,0,0.0609065156,0.338421799,0.0,1491,0.0
73213,손시헌,2003.0,1980-10-19,두산,2009,0.289,121,476,412,56,119,22,3,11,180,59,7,3,42,1,12,67,5,0.437,0.369,0.806,31,0.322,0.0,36,130,99,1.31,0,0.63,3.64,0.148,67.3,0.275,121,9,6,3,66.7,0,0,유격수,121.0,118.0,988.6666666666666,10.0,0.0,183.0,378.0,100.0,0.0,0.0,0.0,0.982,0.0,"13,000",3.323,0,0.234224599,0.572646398,1.0,1967,0.0
73213,손시헌,2003.0,1980-10-19,두산,2010,0.273,128,499,433,51,118,19,1,8,163,62,10,3,46,2,7,64,12,0.376,0.35,0.726,30,0.339,0.333,28,139,115,1.21,0,0.72,3.5,0.104,56.6,0.252,128,2,0,2,0.0,0,0,유격수,128.0,123.0,1058.6666666666667,14.0,0.0,202.0,368.0,72.0,0.0,0.0,0.0,0.976,0.0,"18,500",2.422,0,0.290171607,0.862818005,0.0,2466,0.0
73213,손시헌,2003.0,1980-10-19,두산,2011,0.282,92,351,298,39,84,10,1,4,108,28,7,0,37,0,9,44,9,0.362,0.378,0.74,19,0.307,0.0,15,84,86,0.98,0,0.84,3.72,0.081,41.5,0.261,92,3,2,1,66.7,0,0,유격수,92.0,89.0,777.6666666666666,6.0,0.0,173.0,264.0,51.0,0.0,0.0,0.0,0.986,0.0,"20,200",2.535,0,0.0602125148,0.923030519,0.0,2817,0.0
73213,손시헌,2003.0,1980-10-19,두산,2012,0.246,86,312,272,24,67,11,1,5,95,31,11,4,21,0,4,40,12,0.349,0.306,0.655,15,0.277,0.0,17,95,74,1.28,0,0.53,3.63,0.103,28.5,0.225,86,6,4,2,66.7,0,0,유격수,85.0,83.0,702.0,5.0,0.0,119.0,224.0,51.0,0.0,0.0,0.0,0.986,0.0,"19,700",1.2,0,0.0430925222,0.966123042,0.0,3129,0.0
