선수명,생년월일,연도,연봉,WAR
이재곤,1988-11-24,2011,"6,000",-0.760
이재곤,1988-11-24,2012,"6,300",-0.156
이재곤,1988-11-24,2013,"5,300",-0.176
이재곤,1988-11-24,2015,"3,800",-0.060
진명호,1989-03-20,2010,"2,400",-0.691
진명호,1989-03-20,2011,"2,600",0.205
진명호,1989-03-20,2012,"3,800",0.665
진명호,1989-03-20,2013,"5,000",-0.071
진명호,1989-03-20,2017,"5,000",0.216
진명호,1989-03-20,2018,"3,300",1.186
진명호,1989-03-20,2019,"3,300",1.884
진명호,1989-03-20,2020,"12,500",-0.032
허준혁,1990-09-30,2010,"2,600",0.544
허준혁,1990-09-30,2011,"3,000",-0.155
허준혁,1990-09-30,2012,"4,500",0.122
허준혁,1990-09-30,2014,"4,700",-0.151
허준혁,1990-09-30,2015,"7,500",0.799
허준혁,1990-09-30,2016,"7,500",0.327
허준혁,1990-09-30,2018,"7,500",-0.283
김현우,1988-01-21,2010,,-0.022
김현우,1988-01-21,2013,"2,500",0.232
김현우,1988-01-21,2014,"3,000",0.891
김현우,1988-01-21,2015,"4,500",-0.047
김현우,1988-01-21,2016,"4,500",0.422
김현우,1988-01-21,2017,"900,000",-0.135
임진우,1987-05-13,2010,,0.373
임진우,1987-05-13,2011,"3,000",0.179
임진우,1987-05-13,2012,"3,200",-0.018
임진우,1987-05-13,2017,"3,200",-0.099
정인욱,1990-12-18,2010,"2,400",0.449
정인욱,1990-12-18,2011,"4,000",2.005
정인욱,1990-12-18,2012,"7,000",0.639
정인욱,1990-12-18,2015,"6,000",-0.605
정인욱,1990-12-18,2016,"6,000",-0.366
정인욱,1990-12-18,2017,"7,200",-0.610
정인욱,1990-12-18,2018,"5,700",0.485
정인욱,1990-12-18,2019,"5,700",-0.153
정인욱,1990-12-18,2020,"5,000",-0.031
고원준,1990-06-23,2010,,2.138
고원준,1990-06-23,2011,"5,500",2.307
고원준,1990-06-23,2012,"11,000",0.540
고원준,1990-06-23,2013,"9,000",0.231
고원준,1990-06-23,2016,"9,000",0.336
고원준,1990-06-23,2017,"900,000",-0.378
김건태,1991-10-02,2010,,-0.068
김건태,1991-10-02,2012,,-0.029
김건태,1991-10-02,2015,,-0.118
김건태,1991-10-02,2016,,0.499
김건태,1991-10-02,2017,"4,200",-0.191
김건태,1991-10-02,2018,"4,500",0.062
김건태,1991-10-02,2019,"4,500",0.000
김건태,1991-10-02,2020,"9,000",0.482
문성현,1991-11-09,2010,,0.508
문성현,1991-11-09,2011,"4,000",1.942
문성현,1991-11-09,2012,"7,000",0.859
문성현,1991-11-09,2013,"6,500",0.933
문성현,1991-11-09,2014,"8,500",0.825
문성현,1991-11-09,2015,"11,000",-0.492
문성현,1991-11-09,2018,"8,800",0.042
문성현,1991-11-09,2020,"8,800",0.292
김용주,1991-10-23,2010,,-0.452
김용주,1991-10-23,2013,"2,400",0.126
김용주,1991-10-23,2015,"3,000",0.298
김용주,1991-10-23,2016,"3,000",-0.390
김용주,1991-10-23,2018,"3,300",-0.178
신해수,1987-11-30,2010,"2,400",0.081
안승민,1991-06-21,2010,,0.432
안승민,1991-06-21,2011,"3,600",0.566
안승민,1991-06-21,2012,"6,600",1.043
안승민,1991-06-21,2013,"10,600",-0.265
장민재,1990-03-19,2010,,0.264
장민재,1990-03-19,2011,,-0.043
장민재,1990-03-19,2015,"3,700",-0.204
장민재,1990-03-19,2016,"3,700",2.411
장민재,1990-03-19,2017,"8,100",-0.940
장민재,1990-03-19,2018,"7,100",1.145
장민재,1990-03-19,2019,"7,100",0.159
장민재,1990-03-19,2020,"11,000",-0.186
홍건희,1992-09-29,2011,,0.020
홍건희,1992-09-29,2015,"4,500",-0.122
홍건희,1992-09-29,2016,"4,500",1.521
홍건희,1992-09-29,2017,"9,000",0.023
홍건희,1992-09-29,2018,"8,000",-0.229
홍건희,1992-09-29,2019,"8,000",-1.100
홍건희,1992-09-29,2020,"8,000",0.904
임찬규,1992-11-20,2011,,0.565
임찬규,1992-11-20,2012,"8,000",0.507
임찬규,1992-11-20,2013,"5,000",0.434
임찬규,1992-11-20,2016,"4,800",0.104
임찬규,1992-11-20,2017,"6,500",1.339
임찬규,1992-11-20,2018,"11,500",0.396
임찬규,1992-11-20,2019,"11,500",0.154
임찬규,1992-11-20,2020,"13,500",1.493
최인영,1989-07-29,2011,,-0.047
박종훈,1991-08-13,2011,"2,400",0.094
박종훈,1991-08-13,2012,"2,500",-0.190
박종훈,1991-08-13,2015,"7,000",1.169
박종훈,1991-08-13,2016,"7,000",0.694
박종훈,1991-08-13,2017,"10,000",3.485
박종훈,1991-08-13,2018,"20,000",3.379
박종훈,1991-08-13,2019,"20,000",2.096
박종훈,1991-08-13,2020,"29,000",2.541
이상훈,1985-05-10,2011,"2,400",-0.006
임정우,1991-04-02,2011,,0.254
임정우,1991-04-02,2012,"2,600",0.075
임정우,1991-04-02,2013,"3,500",0.687
임정우,1991-04-02,2014,"6,500",1.661
임정우,1991-04-02,2015,"12,500",1.458
임정우,1991-04-02,2016,"12,500",2.055
임정우,1991-04-02,2017,"22,000",0.438
임정우,1991-04-02,2018,"900,000",0.036
안규영,1988-04-12,2011,,-0.437
안규영,1988-04-12,2012,"2,600",0.182
안규영,1988-04-12,2013,"2,800",-0.348
안규영,1988-04-12,2016,"3,000",-0.017
안규영,1988-04-12,2017,"900,000",-0.207
양현,1992-08-23,2011,,-0.027
양현,1992-08-23,2015,,0.024
양현,1992-08-23,2018,"3,000",1.010
양현,1992-08-23,2019,"3,000",1.196
양현,1992-08-23,2020,"3,000",1.656
이현호,1992-07-14,2011,,0.000
이현호,1992-07-14,2012,"2,400",0.062
이현호,1992-07-14,2015,"6,800",1.773
이현호,1992-07-14,2016,"6,800",-0.110
이현호,1992-07-14,2017,"6,000",-0.372
이현호,1992-07-14,2018,"5,200",0.269
이현호,1992-07-14,2019,"5,200",-0.009
이현호,1992-07-14,2020,"4,500",0.023
최현진,1992-09-24,2011,,-0.125
김명성,1988-04-08,2011,,-0.230
김명성,1988-04-08,2013,"2,600",0.183
김명성,1988-04-08,2014,"3,100",0.118
김명성,1988-04-08,2015,"3,200",-0.126
명재철,1989-01-17,2011,,0.016
명재철,1989-01-17,2013,,-0.062
이규대,1986-10-20,2011,"2,400",0.100
임현준,1988-12-21,2011,,0.201
임현준,1988-12-21,2014,"3,300",0.000
임현준,1988-12-21,2015,"3,300",-0.249
임현준,1988-12-21,2016,"3,300",-0.129
임현준,1988-12-21,2017,"3,200",0.114
임현준,1988-12-21,2018,"3,500",0.641
임현준,1988-12-21,2019,"3,500",0.715
임현준,1988-12-21,2020,"11,000",1.120
김대우,1988-11-21,2011,,0.124
김대우,1988-11-21,2014,"2,700",0.752
김대우,1988-11-21,2015,"2,700",0.854
김대우,1988-11-21,2016,"11,000",0.834
김대우,1988-11-21,2017,"15,000",-1.324
김대우,1988-11-21,2018,"12,000",-0.429
김대우,1988-11-21,2019,"12,000",0.087
김대우,1988-11-21,2020,"11,500",0.620
윤지웅,1988-03-11,2011,,0.200
윤지웅,1988-03-11,2014,"3,500",0.555
윤지웅,1988-03-11,2015,"12,500",1.784
윤지웅,1988-03-11,2016,"12,500",-0.173
윤지웅,1988-03-11,2017,"9,500",0.441
윤지웅,1988-03-11,2018,"5,800",0.057
윤지웅,1988-03-11,2019,"900,000",0.006
이태양,1993-01-28,2011,,0.039
이태양,1993-01-28,2012,"2,400",-0.022
이태양,1993-01-28,2013,"2,600",0.376
이태양,1993-01-28,2014,"4,400",-0.040
이태양,1993-01-28,2015,"10,000",3.112
이태양,1993-01-28,2016,"10,000",1.188
정회찬,1987-02-07,2011,"2,400",0.040
정회찬,1987-02-07,2015,"2,700",-0.009
정회찬,1987-02-07,2016,"900,000",0.042
김경태,1991-02-28,2011,"2,400",0.012
김경태,1991-02-28,2012,"2,400",-0.021
김경태,1991-02-28,2013,"2,400",-0.178
김경태,1991-02-28,2016,"3,000",0.033
김경태,1991-02-28,2017,"3,200",0.595
김경태,1991-02-28,2018,"4,000",-0.133
김경태,1991-02-28,2019,"4,000",0.157
안영진,1983-09-03,2011,"2,400",0.030
안영진,1983-09-03,2012,"2,400",-0.223
유창식,1992-05-15,2011,,-0.273
유창식,1992-05-15,2012,"2,400",0.445
유창식,1992-05-15,2013,"6,400",-0.055
유창식,1992-05-15,2014,"6,400",1.782
유창식,1992-05-15,2015,"6,400",-0.959
유창식,1992-05-15,2016,"900,000",-0.094
최진호,1984-08-26,2011,"2,400",-0.043
김성계,1985-05-23,2012,"2,500",0.033
김종훈,1989-04-18,2012,,-0.058
김종훈,1989-04-18,2017,"2,800",-0.123
박지훈,1989-09-21,2012,,1.073
박지훈,1989-09-21,2013,"6,500",-0.792
박지훈,1989-09-21,2017,"5,000",-0.124
이정훈,1991-04-27,2012,"2,600",-0.070
임기준,1991-10-08,2012,"2,500",-0.184
임기준,1991-10-08,2015,"3,300",-0.502
임기준,1991-10-08,2016,"3,300",0.169
임기준,1991-10-08,2017,"3,700",0.651
임기준,1991-10-08,2018,"6,000",1.465
임기준,1991-10-08,2019,"6,000",0.651
한승혁,1993-01-03,2012,"2,500",-0.123
한승혁,1993-01-03,2013,"2,900",0.295
한승혁,1993-01-03,2014,"3,200",0.343
한승혁,1993-01-03,2015,"7,000",0.376
한승혁,1993-01-03,2016,"7,000",0.334
한승혁,1993-01-03,2017,"7,500",-0.279
한승혁,1993-01-03,2018,"6,500",0.434
홍성민,1989-07-15,2012,,0.665
홍성민,1989-07-15,2013,"5,000",1.027
홍성민,1989-07-15,2014,"6,000",0.354
홍성민,1989-07-15,2015,"12,000",1.912
홍성민,1989-07-15,2016,"12,000",0.559
홍성민,1989-07-15,2018,"12,000",-0.095
홍성민,1989-07-15,2019,"12,000",0.202
홍성민,1989-07-15,2020,"10,000",1.376
신동훈,1994-01-24,2012,,0.114
신동훈,1994-01-24,2014,"2,500",0.157
이성진,1992-02-23,2012,,-0.232
이희성,1988-03-09,2012,,-0.070
최성훈,1989-10-11,2012,,0.507
최성훈,1989-10-11,2013,"5,200",-0.019
최성훈,1989-10-11,2016,"3,500",-0.379
최성훈,1989-10-11,2017,"4,500",0.299
최성훈,1989-10-11,2018,"6,000",0.456
최성훈,1989-10-11,2020,"4,700",0.641
문승원,1989-11-28,2012,,0.042
문승원,1989-11-28,2013,"2,400",-0.015
문승원,1989-11-28,2016,"2,900",-0.073
문승원,1989-11-28,2017,"4,400",1.667
문승원,1989-11-28,2018,"9,000",2.412
문승원,1989-11-28,2019,"9,000",2.887
문승원,1989-11-28,2020,"25,700",3.330
신정익,1987-02-04,2012,,-0.036
신정익,1987-02-04,2013,"2,600",-0.080
임치영,1988-10-29,2012,,-0.102
임치영,1988-10-29,2013,"2,400",-0.109
임치영,1988-10-29,2017,"2,400",-0.003
변시원,1993-04-01,2020,"5,000",0.004
윤명준,1989-06-18,2012,,-0.104
윤명준,1989-06-18,2013,"2,400",1.425
윤명준,1989-06-18,2014,"5,700",1.068
윤명준,1989-06-18,2015,"11,500",1.277
윤명준,1989-06-18,2016,"11,500",1.205
윤명준,1989-06-18,2019,"11,500",1.617
윤명준,1989-06-18,2020,"21,000",0.380
김성호,1989-03-14,2012,,-0.154
이경우,1987-11-09,2012,"2,400",-0.160
이경우,1987-11-09,2015,"2,800",-0.016
이경우,1987-11-09,2016,"900,000",-0.053
심창민,1993-02-01,2012,"2,400",1.461
심창민,1993-02-01,2013,"6,000",1.805
심창민,1993-02-01,2014,"11,000",0.054
심창민,1993-02-01,2015,"14,000",1.172
심창민,1993-02-01,2016,"14,000",2.791
심창민,1993-02-01,2017,"21,000",2.084
심창민,1993-02-01,2018,"900,000",1.859
심창민,1993-02-01,2020,"900,000",-0.542
김병현,1979-01-19,2012,"50,000",-0.324
김병현,1979-01-19,2013,"60,000",0.497
김병현,1979-01-19,2014,"60,000",0.905
김병현,1979-01-19,2015,"15,000",-0.193
박종윤,1993-02-09,2012,,0.091
박종윤,1993-02-09,2013,"2,600",0.013
박종윤,1993-02-09,2016,"2,700",0.053
박종윤,1993-02-09,2017,"900,000",0.034
한현희,1993-06-25,2012,,1.521
한현희,1993-06-25,2013,"5,000",1.760
한현희,1993-06-25,2014,"12,500",3.241
한현희,1993-06-25,2015,"30,000",2.001
한현희,1993-06-25,2017,"25,000",1.738
한현희,1993-06-25,2018,"23,000",2.828
한현희,1993-06-25,2019,"23,000",0.837
한현희,1993-06-25,2020,"23,000",0.866
박찬호,1973-06-30,2012,"2,400",0.399
이태양,1990-07-03,2012,"2,400",-0.043
이태양,1990-07-03,2013,"2,400",-0.021
이태양,1990-07-03,2014,"3,000",2.157
이태양,1990-07-03,2016,"6,500",2.385
이태양,1990-07-03,2017,"8,300",-0.308
이태양,1990-07-03,2018,"7,300",2.619
이태양,1990-07-03,2019,"7,300",-0.387
이태양,1990-07-03,2020,"7,300",0.639
임기영,1993-04-16,2012,,0.022
임기영,1993-04-16,2013,"2,400",0.415
임기영,1993-04-16,2014,"2,400",-0.116
임기영,1993-04-16,2017,"3,100",2.733
임기영,1993-04-16,2018,"13,000",0.410
임기영,1993-04-16,2019,"13,000",0.056
임기영,1993-04-16,2020,"7,000",1.356
최우석,1993-02-06,2012,,0.022
김윤동,1993-04-01,2013,"2,600",0.000
김윤동,1993-04-01,2016,"2,700",0.651
김윤동,1993-04-01,2017,"4,700",1.886
김윤동,1993-04-01,2018,"15,000",2.370
김윤동,1993-04-01,2019,"15,000",-0.292
박준표,1992-06-26,2013,,0.127
박준표,1992-06-26,2014,"2,700",-0.094
박준표,1992-06-26,2015,"4,500",0.206
박준표,1992-06-26,2016,"4,500",0.147
박준표,1992-06-26,2018,"4,500",0.141
박준표,1992-06-26,2019,"4,500",2.139
박준표,1992-06-26,2020,"11,000",2.636
손동욱,1989-08-06,2013,,-0.323
손동욱,1989-08-06,2017,,0.041
임준섭,1989-07-16,2013,"2,500",0.206
임준섭,1989-07-16,2014,"6,000",1.057
임준섭,1989-07-16,2015,"6,000",0.190
임준섭,1989-07-16,2018,"6,000",0.162
임준섭,1989-07-16,2019,"6,000",0.172
임준섭,1989-07-16,2020,"8,800",-0.535
류제국,1983-05-30,2013,"10,000",1.939
류제국,1983-05-30,2014,"18,000",2.312
류제국,1983-05-30,2015,"18,000",2.366
류제국,1983-05-30,2016,"18,000",3.696
류제국,1983-05-30,2017,"35,000",0.239
류제국,1983-05-30,2019,"900,000",0.591
송윤준,1992-07-16,2013,"2,400",0.007
송윤준,1992-07-16,2020,"2,700",0.443
김진성,1985-03-07,2013,"3,300",0.202
김진성,1985-03-07,2014,"4,300",1.715
김진성,1985-03-07,2015,"15,000",0.865
김진성,1985-03-07,2016,"15,000",1.520
김진성,1985-03-07,2017,"18,000",2.559
김진성,1985-03-07,2018,"23,000",-0.263
김진성,1985-03-07,2019,"23,000",0.036
김진성,1985-03-07,2020,"16,000",1.437
노성호,1989-10-22,2013,"2,600",-0.302
노성호,1989-10-22,2014,"4,300",0.820
노성호,1989-10-22,2015,"5,500",-0.726
노성호,1989-10-22,2018,"4,500",-0.240
노성호,1989-10-22,2019,"4,500",-0.264
노성호,1989-10-22,2020,"4,000",0.329
손정욱,1990-12-24,2013,,0.367
손정욱,1990-12-24,2014,"3,300",1.001
손정욱,1990-12-24,2015,"6,600",-0.050
손정욱,1990-12-24,2020,"6,600",0.070
윤강민,1990-10-08,2013,,-0.075
윤강민,1990-10-08,2015,"2,700",-0.195
윤강민,1990-10-08,2018,"2,700",-0.278
윤강민,1990-10-08,2019,"2,700",-0.203
윤강민,1990-10-08,2020,"2,700",-0.162
이민호,1993-08-11,2013,"2,400",1.064
이민호,1993-08-11,2014,"5,800",1.066
이민호,1993-08-11,2015,"13,500",0.566
이민호,1993-08-11,2016,"13,500",1.028
이민호,1993-08-11,2017,"16,000",1.664
이민호,1993-08-11,2018,"18,800",0.154
이민호,1993-08-11,2019,"18,800",-0.045
이상민,1990-11-04,2013,,0.018
이상민,1990-11-04,2014,"2,600",-0.015
이상민,1990-11-04,2015,"3,000",-0.452
이상민,1990-11-04,2018,"4,200",0.222
이상민,1990-11-04,2020,"4,200",0.048
이성민,1990-03-30,2013,,0.187
이성민,1990-03-30,2014,"4,200",0.381
이성민,1990-03-30,2015,"4,200",0.649
이성민,1990-03-30,2016,"900,000",-0.418
이형범,1994-02-27,2013,"2,400",-0.051
이형범,1994-02-27,2017,"2,700",0.473
이형범,1994-02-27,2018,"3,500",0.423
이형범,1994-02-27,2019,"3,500",1.212
이형범,1994-02-27,2020,"14,200",-0.397
장현식,1995-02-24,2013,,-0.035
장현식,1995-02-24,2015,"2,700",-0.051
장현식,1995-02-24,2016,"2,700",1.844
장현식,1995-02-24,2017,"6,400",0.939
장현식,1995-02-24,2018,"6,400",-0.217
장현식,1995-02-24,2019,"6,400",0.023
장현식,1995-02-24,2020,"6,400",-1.679
최금강,1989-04-26,2013,,0.624
최금강,1989-04-26,2014,"4,000",0.032
최금강,1989-04-26,2015,"9,200",1.812
최금강,1989-04-26,2016,"9,200",1.341
최금강,1989-04-26,2017,"14,000",-0.962
최금강,1989-04-26,2018,"900,000",-0.328
황덕균,1983-04-28,2013,"3,300",0.000
황덕균,1983-04-28,2015,"3,300",0.010
황덕균,1983-04-28,2016,"2,700",0.441
황덕균,1983-04-28,2017,"900,000",-0.315
백청훈,1987-11-19,2020,"3,500",-0.085
강동연,1992-12-18,2013,"2,400",0.041
강동연,1992-12-18,2014,"2,400",-0.061
강동연,1992-12-18,2016,"2,800",-0.095
강동연,1992-12-18,2018,"2,800",0.040
강동연,1992-12-18,2019,"2,800",-0.000
강동연,1992-12-18,2020,"3,400",0.046
유창준,1989-07-25,2013,,0.141
유창준,1989-07-25,2014,"2,600",-0.050
이정호,1992-04-11,2013,"2,400",-0.513
이정호,1992-04-11,2014,"2,900",0.026
함덕주,1995-01-13,2013,,-0.132
함덕주,1995-01-13,2014,"2,500",0.516
함덕주,1995-01-13,2015,"10,000",1.351
함덕주,1995-01-13,2016,"10,000",0.029
함덕주,1995-01-13,2017,"7,000",3.221
함덕주,1995-01-13,2018,"16,000",2.948
함덕주,1995-01-13,2019,"16,000",0.824
함덕주,1995-01-13,2020,"21,000",1.326
강승현,1985-10-06,2013,"2,400",-0.029
강승현,1985-10-06,2014,"2,500",-0.308
강승현,1985-10-06,2016,"2,900",-0.059
강승현,1985-10-06,2017,"2,900",0.314
강승현,1985-10-06,2018,"900,000",0.016
이지모,1986-10-30,2013,"2,400",0.033
정태승,1988-03-17,2013,"2,400",-0.025
정태승,1988-03-17,2018,"2,700",-0.066
정태승,1988-03-17,2019,"2,700",-0.093
정태승,1988-03-17,2020,"2,800",-0.154
조상우,1994-09-04,2013,,0.131
조상우,1994-09-04,2014,"2,800",3.357
조상우,1994-09-04,2015,"17,000",3.360
조상우,1994-09-04,2017,"15,000",0.606
조상우,1994-09-04,2018,"12,000",0.276
조상우,1994-09-04,2019,"12,000",1.749
조상우,1994-09-04,2020,"12,000",2.748
송창현,1989-08-17,2013,,0.877
송창현,1989-08-17,2014,"4,600",-0.077
송창현,1989-08-17,2016,"3,100",0.190
송창현,1989-08-17,2019,"3,100",0.025
조지훈,1994-04-06,2013,,0.034
조지훈,1994-04-06,2014,"2,800",-0.076
김지훈,1992-04-16,2014,"2,400",-0.048
최현정,1992-12-03,2014,,-0.059
임지섭,1995-09-06,2014,"2,400",-0.007
임지섭,1995-09-06,2015,"3,500",0.106
임지섭,1995-09-06,2018,"3,700",-0.645
임지섭,1995-09-06,2019,"900,000",0.015
원종현,1987-07-31,2014,"2,400",2.036
원종현,1987-07-31,2016,"8,000",2.311
원종현,1987-07-31,2017,"14,000",1.222
원종현,1987-07-31,2018,"18,500",0.875
원종현,1987-07-31,2019,"18,500",0.414
원종현,1987-07-31,2020,"26,000",0.943
윤호솔,1994-07-15,2014,,-0.105
윤호솔,1994-07-15,2020,"2,900",-0.211
홍성용,1986-11-18,2014,"2,400",0.194
홍성용,1986-11-18,2015,"2,400",1.036
홍성용,1986-11-18,2016,"7,000",0.292
홍성용,1986-11-18,2017,"6,300",0.363
홍성용,1986-11-18,2018,"900,000",0.678
김대유,1991-05-08,2014,,-0.191
김대유,1991-05-08,2017,"2,700",-0.077
김대유,1991-05-08,2019,"2,700",0.691
김대유,1991-05-08,2020,"4,500",-0.208
박민호,1992-02-25,2014,"2,400",0.052
박민호,1992-02-25,2015,"4,000",0.259
박민호,1992-02-25,2016,"4,000",0.519
박민호,1992-02-25,2018,"4,000",-0.093
박민호,1992-02-25,2019,"4,000",1.257
박민호,1992-02-25,2020,"10,000",2.218
이상백,1987-03-10,2014,,0.161
이창욱,1984-08-28,2014,"2,400",-0.048
이창욱,1984-08-28,2015,"900,000",0.031
허건엽,1993-07-24,2014,,0.131
허건엽,1993-07-24,2017,"3,300",-0.099
최병욱,1989-06-02,2014,"2,400",-0.020
구승민,1990-06-12,2014,,0.006
구승민,1990-06-12,2015,"2,900",-0.583
구승민,1990-06-12,2018,"3,400",2.197
구승민,1990-06-12,2019,"3,400",-0.835
구승민,1990-06-12,2020,"8,000",1.906
김유영,1994-05-02,2014,"2,400",0.050
김유영,1994-05-02,2016,"2,800",-0.331
김유영,1994-05-02,2017,"3,400",1.090
김유영,1994-05-02,2020,"6,200",0.137
문동욱,1992-01-07,2014,"2,400",-0.005
문동욱,1992-01-07,2019,"2,400",-0.892
문동욱,1992-01-07,2020,"3,200",0.318
심규범,1991-09-04,2014,"2,400",0.032
심규범,1991-09-04,2015,"2,400",-0.032
심규범,1991-09-04,2018,"900,000",0.028
이인복,1991-06-18,2014,"2,400",-0.172
이인복,1991-06-18,2015,"2,900",-0.481
이인복,1991-06-18,2019,"2,900",-0.636
이인복,1991-06-18,2020,"3,000",0.954
이수민,1995-09-11,2014,"2,400",0.163
이수민,1995-09-11,2017,"3,000",-0.066
김태훈,1992-03-02,2020,,0.710
윤영삼,1992-07-14,2014,"2,500",-0.182
윤영삼,1992-07-14,2017,"2,900",0.477
윤영삼,1992-07-14,2018,"4,500",0.351
윤영삼,1992-07-14,2019,"4,500",1.286
하영민,1995-05-07,2014,"2,400",0.472
하영민,1995-05-07,2015,"5,500",-0.045
하영민,1995-05-07,2016,"5,500",0.691
하영민,1995-05-07,2017,"6,000",0.980
하영민,1995-05-07,2018,"5,500",-0.321
구본범,1987-02-08,2014,"2,600",-0.043
구본범,1987-02-08,2015,"2,900",0.049
김기현,1989-04-03,2014,"2,400",-0.155
김기현,1989-04-03,2015,"3,300",0.805
조영우,1995-06-27,2014,"2,400",-0.173
조영우,1995-06-27,2015,"2,400",0.042
조영우,1995-06-27,2019,"2,400",-0.065
조영우,1995-06-27,2020,"3,300",0.550
최영환,1992-02-20,2014,"2,400",0.160
최영환,1992-02-20,2015,"2,400",-0.053
최영환,1992-02-20,2019,"2,400",-0.103
최영환,1992-02-20,2020,"3,400",-0.212
황영국,1995-12-26,2014,"2,400",-0.003
황영국,1995-12-26,2019,"2,400",-0.020
황영국,1995-12-26,2020,"2,900",-0.517
김명찬,1992-10-24,2015,"2,900",0.186
김명찬,1992-10-24,2016,"2,900",0.231
